type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Grass,Psychic,2,0,0,0,164,118,67,110,90,100,511,5.170961740928119,151.27133918895169,27,6.647364225420579,3478,53,1,0,6,8,5
Poison,nan,6,0,0,0,53,40,76,28,88,76,180,0.9525604388181672,15.116792146370194,35,5.50297931581433,5128,41,3,0,1,9,4
Psychic,Ghost,9,1,0,0,102,139,179,168,48,126,450,5.009691099817226,973.7094493570917,-39,7.7884485032963475,38154,27,1,0,6,6,4
Water,nan,9,0,0,0,83,79,149,83,83,22,637,1.787560227385548,-2.8760185107259044,44,7.213050526524018,6348,210,3,0,5,13,5
Ground,Dragon,8,1,0,0,109,81,90,102,93,60,480,0.6933465916857605,543.5807788904101,18,49.978281617801564,25447,45,8,0,6,11,2
Water,nan,1,0,0,0,54,92,76,28,70,44,520,0.939462379955545,-24.598941332567804,184,7.579718970243311,10207,52,4,1,6,12,1
Fire,Dragon,8,0,0,0,54,96,126,46,57,85,380,1.190635702494351,178.53447598366603,51,90.91848953240093,3773,27,2,0,3,12,4
Ghost,nan,9,0,0,0,96,0,64,51,34,6,165,0.8684655691109416,21.286926225822327,227,31.706043455102733,4034,73,3,0,-2,12,5
Steel,Water,2,1,0,0,42,72,126,145,94,77,400,0.13493867106648505,113.04047319053186,-17,7.198641074676777,5620,40,2,1,6,5,3
Water,nan,4,0,0,0,72,80,117,45,109,53,407,2.7047774373927456,-18.72838036410195,291,5.460131291646274,9126,88,4,0,1,12,5
Poison,Fairy,6,0,0,0,109,84,93,60,95,104,451,2.5867173914023374,238.05644562018432,38,9.061749274847154,8863,119,4,1,5,4,3
Poison,nan,8,0,0,0,116,81,89,55,80,51,377,1.0251757817743297,-0.8813848231419925,293,68.62561195458244,3529,285,3,0,5,12,3
Normal,nan,3,0,0,0,178,25,65,63,92,10,423,0.8497767433140091,12.732039238554313,257,7.817542471598529,4636,107,3,2,4,7,5
Poison,Steel,5,0,0,0,113,45,108,118,85,49,603,10.897741062598497,182.95698131028038,255,7.95308242334675,20134,56,1,0,8,5,3
Poison,Normal,9,0,1,0,97,129,48,82,127,12,385,0.16027070715254926,-4.726737725893122,45,58.77725189110756,295,83,3,0,6,12,7
Fairy,Steel,8,0,0,0,131,36,100,111,50,45,528,1.0214343772088275,3.1971476931157206,124,58.456676979554985,2687,76,3,0,2,9,5
Steel,Fairy,9,0,0,0,98,57,33,80,102,-2,420,2.1664032711438765,8.452668318950439,220,23.412191829413008,4842,234,1,2,2,12,5
Psychic,Dragon,7,1,0,0,132,82,166,143,102,81,544,2.6142185152420856,128.8244690488717,26,8.608846784557224,37990,58,1,0,6,5,5
Flying,Grass,5,0,0,0,134,88,126,80,100,43,640,1.1629660105925483,133.6586405845274,21,4.649281025483946,5487,36,1,0,0,5,4
Dark,nan,2,0,0,0,45,56,76,37,52,43,363,0.948095537219817,-20.76667330148689,210,97.11785647431908,4541,64,3,0,4,13,3
Flying,Ice,8,0,0,0,72,91,70,75,48,7,273,1.2094816770020551,2.7847352860577406,121,57.21921407506004,4212,193,3,1,4,15,1
Fighting,Normal,5,0,0,0,80,15,167,54,81,112,470,2.0377550868142635,-4.611406386222791,53,8.715332965336332,5665,54,3,0,4,4,3
Flying,Steel,7,0,1,0,133,44,138,73,76,52,558,2.4900278750968523,148.6086167605108,30,6.7954118644762795,4895,12,6,1,6,8,6
Water,Fairy,5,0,0,0,102,93,116,136,79,40,471,1.8933412120176576,-7.614753285930334,38,7.621587650994057,22150,42,1,0,5,3,3
Ghost,nan,3,0,0,0,10,12,31,90,102,15,398,0.7011135005510882,0.20605021126254108,252,7.050698522934665,3492,239,2,0,3,11,3
Ground,Steel,5,0,0,1,84,18,145,42,89,97,502,1.9865795378916404,69.90243335069349,36,7.017677418753781,4785,27,4,0,5,15,5
Dark,Ground,7,1,0,0,94,95,142,166,124,83,482,1.8964922029516305,17.143733368969663,-1,5.309404697739302,34182,38,1,0,6,9,3
Grass,nan,1,0,0,0,26,28,43,29,34,3,304,0.9888998296485318,-1.0126971017696622,106,6.191587697597338,3385,99,3,0,2,12,1
Ground,Fighting,1,0,0,0,121,101,133,139,129,62,659,2.649845940691061,367.5747521753708,61,8.207575471600878,5742,72,3,0,3,4,3
Water,Ghost,3,0,0,0,42,34,7,43,70,11,344,0.8754111300619718,-8.88430356795732,249,5.9849108844259185,1595,202,9,0,3,12,3
Fire,nan,5,0,0,0,59,60,117,81,124,98,466,0.8477434316272611,65.61022875833729,13,8.44715731915395,5265,95,2,0,5,8,4
Bug,nan,3,0,0,0,65,58,27,37,83,25,574,0.9810423571274429,5.67725974939602,294,57.688685099361116,5511,62,3,0,5,12,1
Bug,Poison,8,0,0,0,60,56,70,47,85,18,531,0.4751008477225838,52.83484522491982,192,4.909468905283617,5511,84,3,1,3,9,3
Poison,nan,2,0,0,0,78,63,71,31,169,52,513,0.9954687199898488,-14.444035910901365,77,7.362331075209633,83,305,2,1,0,3,2
Water,nan,3,0,0,0,43,121,47,19,65,34,353,0.45614210370721986,3.7650922946613647,104,8.527740338504943,3425,210,3,0,4,9,3
Normal,nan,8,1,0,0,74,33,85,39,52,29,297,0.4179880278682035,76.1441873319381,221,1.8588063900720209,5287,48,2,0,3,10,5
Bug,nan,5,0,0,0,32,53,62,22,79,24,281,0.7297601693345885,-7.795232526344934,189,101.89510807322792,5287,62,3,0,4,12,4
Flying,nan,1,0,0,0,134,111,13,23,102,12,390,1.0002876845663098,18.74231335080024,264,7.247317317344255,4110,114,3,0,-1,6,3
Fairy,nan,4,0,0,0,106,91,118,26,55,146,511,0.5891001404047779,17.445443308475852,258,68.53666710154748,5346,36,3,1,-1,4,2
Fire,Flying,9,0,0,0,108,79,129,47,122,6,493,1.7755600940854535,34.35362897665394,51,8.107223403847732,3141,55,3,2,5,4,4
Poison,nan,4,0,0,0,79,83,24,39,86,42,435,0.7002751826322682,-26.374577852771253,207,42.81922277140967,5103,110,4,0,3,12,1
Fighting,Psychic,7,0,0,0,175,108,176,96,103,52,531,1.9544365878223076,64.35822041252177,62,7.080479865632284,24073,41,2,0,9,9,4
Electric,Flying,9,0,0,0,75,71,86,133,128,65,565,2.2509906063799994,902.855216351001,43,9.192798323120414,35893,19,3,1,6,3,5
Ghost,nan,2,0,0,0,57,38,28,47,83,25,456,1.2939148114957046,-15.830586268978292,226,8.091865151378215,457,57,3,0,3,9,1
Water,nan,4,0,0,0,135,87,106,80,122,51,374,0.4861897804284369,145.04542241928203,11,6.808247590733963,33119,23,3,0,5,11,1
Fairy,Dragon,7,0,0,1,101,69,122,36,99,29,424,2.0121499824451368,72.25022059352818,4,104.53801845064368,9685,42,10,0,8,13,6
Water,nan,8,0,0,0,41,39,57,80,73,1,569,0.9989885380727049,-20.360182061704073,246,102.54851360815239,3283,203,3,0,4,12,3
Water,Rock,1,0,0,0,34,60,112,74,71,35,494,0.8573501335666484,16.925499269918387,48,7.3325271932931155,5629,185,3,0,4,13,3
Bug,Fighting,5,1,0,0,68,123,100,177,118,57,686,0.7931815602213104,33.3003297931581,29,6.334590356010326,10602,-16,3,1,7,7,4
Fire,Psychic,7,0,1,0,136,122,114,166,78,100,542,1.2445719438649094,358.4019234133251,15,8.528528493356855,41726,-11,2,0,6,5,6
Dark,Poison,3,0,0,0,111,66,144,117,122,31,439,3.4019513995943766,0.1889398379231455,44,8.663298091929237,37137,76,3,1,4,9,3
Rock,nan,1,0,0,0,64,14,63,65,61,4,352,0.5383003861282059,42.19848744184152,259,98.44723760841708,6255,117,3,0,3,10,1
Fighting,Dragon,1,0,0,0,132,108,116,120,121,85,575,1.6623150519284482,93.90524887151152,44,7.395748840930741,4972,-31,1,0,9,10,2
Fire,nan,6,0,0,0,107,102,155,60,110,93,451,2.552464331888758,299.6331633497919,48,6.705173732846498,6060,49,3,0,0,7,3
Ghost,Ground,8,0,0,0,58,61,13,90,75,34,229,0.3049824343532235,-8.417474407033426,273,8.708704999361265,4276,30,3,0,3,13,5
Bug,nan,4,1,0,0,99,117,129,58,133,54,604,2.0625680377857165,113.3587224216125,60,3.2829780890788416,5301,23,1,2,0,2,3
Dark,Dragon,7,0,1,0,93,112,114,89,57,82,410,4.905295488829169,333.48413674487966,10,6.807336834016197,32104,33,1,2,8,2,4
Bug,Ghost,6,0,0,0,46,49,36,52,52,63,370,0.8557268025617775,-6.222046720875424,32,39.754685087564354,5351,203,4,1,3,16,2
Ghost,nan,7,0,0,0,67,145,88,70,70,97,564,2.351072479735678,173.781845659383,51,63.031819536181835,5296,36,3,0,3,8,3
Ice,nan,7,0,0,0,46,46,107,55,100,102,413,0.5335769757703637,45.21082381702138,82,6.42507053300993,3759,132,4,1,2,13,2
Grass,Poison,7,0,0,0,184,91,175,73,95,38,522,4.697849300459885,98.10454911311939,12,7.663202227175059,5561,-2,1,0,5,5,5
Fairy,Ice,2,0,0,0,37,91,30,27,53,72,541,0.9464641430561664,17.3423438628907,123,5.953644250271489,4896,33,3,0,4,10,4
Dragon,nan,6,0,0,0,48,63,46,40,52,25,505,2.6158331818737457,14.894481745794565,271,54.42088657744257,5448,40,3,0,3,7,5
Poison,Grass,7,0,1,1,139,128,117,179,76,83,668,1.4915087899521902,174.5179508466892,3,7.991619319433889,13887,43,1,0,2,14,4
Normal,nan,5,0,0,0,67,26,53,44,20,28,324,1.0060473484680241,2.875316242097661,223,107.57799611000847,4140,209,3,0,3,12,1
Fighting,Flying,1,0,0,0,47,24,71,57,88,7,363,1.1715494208002393,-20.32051326765346,248,7.366278022631062,662,72,3,0,2,6,1
Normal,nan,6,0,0,0,66,16,40,144,64,1,310,0.36205607380867594,-16.322060675776292,183,4.925529695874662,4675,77,3,0,4,12,1
Water,nan,9,0,0,0,67,42,70,82,45,-5,270,3.9922162523849885,36.475621126030184,61,5.97776989998759,3560,210,3,0,3,11,3
Fighting,Fighting,2,0,0,0,69,139,37,109,109,43,529,1.4891096325471014,-34.11049289348178,58,7.884832520028205,5318,87,3,0,1,6,4
Electric,nan,7,0,0,1,82,106,124,124,74,61,501,3.5420190129661786,133.11957175454495,27,6.205566535514103,41481,51,1,2,4,12,5
Psychic,Dragon,9,0,1,0,125,86,87,89,118,102,523,1.1272715056415166,671.407090478287,19,5.6012809247858435,11290,-21,3,2,5,7,5
Steel,Dragon,5,0,1,1,126,53,79,171,107,119,423,0.6423693639131609,275.66448498921983,0,7.735862352178625,27672,32,1,2,6,4,4
Bug,nan,9,0,0,0,76,98,45,66,49,-6,486,1.131159460760052,305.07500179757903,35,8.319729763466183,4905,33,3,1,8,12,1
Flying,Ghost,5,0,0,0,173,156,70,135,102,73,469,5.109336093355097,134.4996429193128,46,7.2416424588485775,29579,60,2,0,6,5,3
Rock,nan,4,1,0,0,70,84,163,91,132,119,698,1.8011364992441858,281.5883923128025,1,89.4809265088693,11834,37,1,0,6,7,3
Electric,Ice,7,0,0,0,105,156,118,138,106,80,596,2.57862938291426,122.21317616748246,2,6.852193612232829,27992,-7,1,2,6,14,6
Normal,nan,4,0,0,0,29,87,79,13,109,93,381,1.0175462871457555,-9.234014047353815,265,103.17611817325137,5693,40,2,1,7,6,3
Water,nan,2,0,0,0,58,42,37,120,75,3,360,0.8106183709804651,29.472967064673934,262,89.5941697030498,3540,100,3,0,0,12,5
Water,nan,3,0,0,0,50,16,32,33,63,7,346,0.7346427046695392,-28.419064359799947,176,8.810448181962322,2311,253,3,0,4,12,3
Water,Ice,3,0,0,0,39,61,5,42,76,7,371,0.11355340980683498,-11.979109888420941,222,5.840780977944221,5612,175,3,0,4,12,4
Dragon,Ghost,9,0,0,1,123,106,75,160,106,66,706,2.2286428623906342,389.576316569292,-7,8.901244482274114,35418,37,1,0,8,6,5
Flying,Ground,4,0,0,0,35,36,154,55,51,59,337,0.7220205813504829,19.724213176327726,38,7.077757644812252,5036,292,3,0,4,12,1
Normal,nan,8,0,0,0,83,70,64,82,74,24,203,-0.11808015786658044,75.91627900976442,284,4.732359150723143,4584,9,3,1,3,9,3
Ground,Fire,3,0,0,0,74,95,71,66,103,26,342,1.0728239536334327,7.941335221933437,37,90.57405149035779,2597,66,2,0,4,13,5
Steel,Fighting,7,1,0,0,92,72,124,132,88,138,683,3.105798140345769,54.91802565692982,21,7.589797877262145,29739,7,1,1,8,8,6
Psychic,Flying,7,0,0,0,113,62,104,33,79,57,329,0.4558757179312264,-11.79905988776377,185,5.251429340424007,621,53,3,0,4,8,3
Water,nan,6,0,0,0,16,60,40,57,70,48,473,0.5137319997209253,348.3948329766241,54,5.510764785529335,9535,36,3,1,2,18,1
Bug,Rock,7,0,0,0,75,85,64,47,56,63,490,0.6296894952658656,130.08852470878998,143,5.9230829357504735,7464,35,3,0,4,6,1
Water,nan,3,0,0,0,56,83,63,71,102,54,380,1.2075278290269325,-29.209923306646324,39,8.919769710341663,3554,109,3,0,4,9,4
Water,nan,3,0,0,0,65,15,73,80,83,30,418,0.840435961898423,-11.383776901359584,219,5.2364705668970775,4268,74,3,0,4,11,1
Psychic,Poison,2,0,0,0,84,22,57,29,76,30,435,1.202712245030898,102.95506980732526,50,9.286172133853198,1270,191,3,0,3,9,1
Poison,nan,1,0,0,0,25,7,44,60,79,31,347,0.8928160747987881,5.139805893675041,103,99.9338280738663,2086,270,3,0,6,9,4
Poison,nan,2,0,0,0,63,36,49,61,77,20,249,0.9353663577854562,15.349834065258445,119,102.62606274595348,10737,154,3,1,2,12,5
Water,nan,4,0,0,0,61,28,132,97,75,10,425,1.1322934342068787,9.138794927058772,50,94.12752888412098,6028,48,3,0,3,14,6
Dragon,nan,2,0,0,0,56,61,58,63,64,33,378,0.8145981856983917,-8.25695454110682,225,61.63056501123259,2710,60,3,1,0,13,3
Dragon,nan,3,0,0,0,84,85,160,115,127,97,524,9.032268572396887,137.9998100369458,45,6.6090182666655055,2198,42,4,0,6,6,5
Ghost,nan,4,0,0,0,94,95,182,166,106,89,746,2.7929304901385157,162.54683503090575,-3,7.883366178742697,42630,32,1,1,5,7,5
Normal,Dark,5,0,0,0,49,82,26,110,56,50,436,0.644796873414119,5.980679349091416,72,98.40281566460172,2477,76,3,0,2,9,3
Bug,nan,3,0,0,0,131,51,19,84,102,94,499,0.36635173509942265,-3.1859470933339527,64,110.96607122151362,3875,246,4,0,2,17,2
Rock,Psychic,3,0,1,0,119,115,162,93,61,85,408,1.0329543654106512,241.80334493011793,0,6.458500645054766,29032,-5,1,1,6,5,4
Psychic,Psychic,4,0,0,0,83,18,143,124,67,74,495,0.90474970857996,39.244852454153,43,4.880192415965981,6219,27,3,2,3,6,5
Bug,nan,6,0,0,0,53,76,41,34,95,-4,248,0.6821709331412809,-14.057508100844766,192,4.976789599693447,4672,96,3,0,1,13,1
Water,nan,6,0,0,0,61,34,69,16,77,84,386,0.6424125077820263,-10.43034630934248,74,6.889760604097832,5144,306,3,0,2,12,3
Dragon,nan,7,0,0,0,136,119,74,92,31,58,362,1.6260307782038121,97.18245366737546,73,5.758042448388484,4931,23,3,0,0,8,1
Rock,Psychic,8,0,0,0,105,137,206,154,130,52,570,4.6696679822405915,178.76467101284868,32,8.15610393510433,8217,53,3,0,7,5,4
Psychic,Fighting,7,1,0,0,141,88,130,156,74,91,455,4.94982590450425,209.79167261846996,-20,7.602084479237758,32882,27,1,0,9,3,4
Water,nan,2,0,0,0,79,54,33,47,189,79,691,1.6597271558219246,42.548667484105174,4,8.683583676061295,4058,211,2,1,2,9,2
Water,nan,5,0,0,0,58,16,29,35,53,43,541,0.9732094466360157,-10.127430096480273,279,6.365348924587175,4649,52,3,0,2,12,2
Water,Flying,6,0,0,0,75,30,44,65,67,51,420,2.047353151395138,65.1710541245991,95,7.579728158205155,9829,49,7,0,3,11,3
Water,nan,8,0,0,0,47,28,52,30,100,16,368,0.7899741699254106,-24.2929458578431,40,21.769280962147732,3068,213,3,0,-1,11,1
Electric,Dragon,5,0,0,0,102,55,132,147,79,118,454,4.091371117304522,61.58973355821638,-16,8.765028066835143,5033,51,1,0,5,5,4
Flying,Dragon,9,0,0,0,109,94,49,36,140,109,457,1.7158109320114567,87.8828171370756,46,8.461527291477644,5161,0,3,0,10,7,5
Ice,Fairy,6,0,0,0,142,126,52,68,98,16,438,2.737165164802783,22.712197545146875,39,7.294720740172558,5148,136,1,0,2,12,0
Dark,Dragon,2,0,0,0,105,95,151,141,107,46,374,2.234766252449434,301.5955580285994,22,6.010061135449506,3516,-14,1,1,6,6,6
Water,Ground,3,0,0,0,64,20,61,45,96,33,544,1.0190546070532522,-6.937462955592528,178,6.547961101851612,5002,95,3,0,3,12,5
Fire,Rock,5,0,0,0,83,60,46,54,62,18,463,1.3586892374813928,44.58602251770854,36,6.740237866480491,2924,56,3,0,4,12,5
Electric,nan,9,0,0,0,46,78,34,43,85,8,197,-0.020045279895032686,11.840657843961674,99,6.511423161713114,5014,165,3,1,3,6,5
Fighting,nan,6,1,0,0,79,143,155,122,135,80,482,5.123161712945826,98.16328961987223,34,3.3837744809242762,11256,36,1,0,3,10,5
Psychic,Flying,8,0,0,0,104,37,38,21,92,29,393,0.8070502475726078,16.613626634441516,192,9.260934903475972,4501,199,3,0,1,12,1
Fighting,nan,3,0,0,0,92,96,101,46,132,49,498,3.3575251518631806,49.28342772746427,59,8.144387273886839,33825,83,5,0,2,13,3
Psychic,Dark,1,0,0,0,69,66,58,51,41,15,331,0.954454303358997,21.66342134513397,49,7.126926161247891,5149,37,2,1,4,9,5
Bug,nan,6,1,0,0,76,49,59,81,110,13,534,3.2733393081030675,86.24082385704462,22,4.2809287800853495,5479,8,9,0,0,10,3
Water,nan,8,0,0,0,88,98,199,45,83,51,532,1.8410112373569207,6.346289524633569,91,8.435545171002433,3321,285,3,0,0,12,5
Steel,Fairy,1,0,0,0,76,102,155,72,136,81,537,2.1164855754983654,75.38228867919054,29,6.792899674721522,31047,42,7,1,4,8,5
Water,Rock,2,1,0,1,127,148,126,165,64,75,500,3.072655872410871,224.87041622017935,33,7.300133167508072,34320,4,1,0,8,6,3
Fire,nan,7,0,0,0,100,73,129,136,98,119,551,3.785863463013338,58.04320290338216,59,9.110150596468836,11431,46,3,0,4,7,1
Water,nan,5,0,0,0,100,35,44,52,52,70,418,0.6368461576180623,-15.752443428107723,83,98.15105954096147,4894,268,2,0,4,12,3
Poison,Ground,7,0,1,0,97,95,120,153,120,142,481,1.6550513921592103,107.03421391626007,51,6.858733144075149,22885,8,1,0,10,2,3
Fire,nan,4,0,0,0,102,49,74,133,103,44,565,0.8791971160318487,86.17905320994257,63,3.7257063472458083,6809,90,3,0,0,3,2
Psychic,Ghost,7,1,0,0,47,79,61,155,81,112,590,0.7912782816465168,23.40327837177169,45,62.46017178701478,5906,29,3,1,9,15,4
Fire,Poison,2,0,0,0,92,127,30,80,82,23,471,0.8869420521998322,49.95726516555801,220,8.38899091683516,5824,123,3,1,5,8,4
Psychic,nan,2,0,0,0,101,89,118,107,109,54,416,4.860996802885605,108.79408088182585,-1,8.291678915957082,3495,76,1,0,6,3,3
Fairy,Poison,2,0,0,0,66,72,55,89,77,-12,213,0.47264083830209924,25.49951575334562,56,47.91518461400378,5904,137,3,1,3,4,6
Water,Normal,9,0,0,0,56,105,63,27,65,3,197,1.6826409365455295,-9.549459176174908,290,5.8763651645747625,1330,216,3,0,4,12,1
Fairy,Dragon,9,0,0,0,125,89,134,127,92,14,443,0.9968615209384245,88.95289924949802,237,4.880904500954113,5218,61,3,0,2,8,1
Bug,nan,5,0,0,0,71,161,90,40,57,8,412,0.5188501572198532,-16.829592485354404,197,3.7100150311594544,3390,61,3,0,-1,11,3
Ground,Ghost,7,0,0,0,132,93,82,53,93,75,388,0.6279036640393699,8.822780700306808,89,6.645889413982745,4559,57,3,1,5,4,1
Water,Flying,9,0,0,0,149,33,102,86,83,79,572,2.376978484287632,357.867591613371,28,89.81976645864499,6272,41,1,1,5,8,1
Ghost,Fighting,5,0,0,0,89,112,114,118,107,54,513,0.5759011993243816,61.229660878869936,-7,5.858998983537618,10085,62,4,0,3,5,1
Water,nan,5,0,0,0,84,69,67,34,78,41,419,0.9133021544865482,-6.9872026722994764,191,8.106130610635937,5080,265,3,0,5,10,2
Dark,Normal,2,0,0,0,125,79,65,144,90,76,526,0.77275929371541,103.29853628749734,37,6.284699723198527,9792,12,1,0,3,4,3
Bug,Ice,7,1,0,0,67,62,127,118,122,99,565,2.057902429228218,255.72197032817067,-24,8.162742524660278,9618,31,10,1,7,5,1
Dragon,Fire,4,0,0,0,134,101,155,96,65,111,599,1.9557968200134224,123.217571089294,15,9.172282178570839,12893,22,1,0,3,6,5
Fairy,Bug,4,0,0,0,109,100,35,142,115,57,468,1.4082470615857954,9.555599372088182,-9,60.58469188933414,4167,30,3,1,0,8,6
Normal,nan,5,0,0,0,48,51,52,43,48,115,449,1.0817285609416416,11.159012135341943,112,103.97089132919982,6051,105,3,0,0,14,1
Grass,nan,3,0,0,0,99,74,93,65,55,68,441,1.8953875209095656,54.23960881539631,254,96.65614979443896,3745,49,2,0,4,2,3
Fire,Ground,1,0,0,0,123,125,192,112,104,11,477,0.904906139657041,32.78833487489203,56,81.33209514013848,5711,155,3,0,3,12,5
Rock,Dragon,7,0,1,0,142,132,95,125,93,114,530,4.1714596504075905,105.29431274212483,28,6.310991937385965,35170,-24,1,1,7,8,5
Poison,nan,8,0,0,0,86,109,131,56,128,107,658,5.024199281990371,170.40820263147927,51,6.076833068968336,8094,34,3,1,5,6,2
Water,Normal,5,0,0,0,118,95,65,127,112,47,531,1.9365766828583628,160.99547887108736,54,6.877475868426969,32231,-26,1,0,7,5,4
Water,nan,8,0,0,0,142,69,81,27,74,12,511,1.0254555248046255,42.75359886513354,274,6.536049627130653,2403,53,3,0,3,5,1
Water,nan,3,0,0,0,69,13,36,53,65,-5,313,0.8646260748915009,-7.646598005868961,209,27.669774423107015,3131,174,4,0,4,10,1
Normal,nan,4,0,0,0,45,68,36,12,57,-2,275,0.7740250932779105,-29.360464643702436,242,10.346846107439161,5287,207,3,1,2,12,3
Rock,Steel,7,0,0,1,57,132,147,177,95,-1,464,0.7964767163758567,7.441311203952811,-24,3.9964291405065264,34504,-27,1,0,5,8,4
Bug,nan,5,0,0,0,67,102,119,48,82,25,486,0.6069799708564729,88.62185029297171,83,61.30643328829711,5444,239,4,0,4,6,3
Psychic,Dragon,7,0,0,1,88,118,117,167,123,83,666,1.5468168733969332,83.15374848721342,1,6.5191915834520415,38437,-23,1,0,7,8,3
Psychic,Flying,9,0,0,0,131,62,208,123,75,94,457,1.6016941237433278,247.65996785759432,7,8.110153789428287,35387,40,1,0,7,5,4
Water,nan,7,0,0,0,38,85,38,37,107,43,443,0.6446806263457798,16.324528768486882,145,54.353572149582,3601,90,4,0,2,12,2
Rock,Flying,7,0,0,1,52,108,27,45,85,8,388,0.6572026527912691,-0.965692559722779,213,6.464157414750563,5240,127,2,1,4,10,2
Psychic,Flying,7,0,1,0,121,100,66,80,116,124,623,9.868598772962697,136.86711415638302,43,8.861218849244473,9220,47,1,0,6,4,4
Electric,Ice,5,0,0,0,104,128,88,169,125,45,453,1.207618050627399,75.57126906030618,61,7.600861906064919,4623,55,2,0,10,6,4
Bug,Dragon,5,0,1,0,115,67,63,48,60,27,224,0.9981646272368746,20.439807826631277,148,93.7622949531339,5400,246,2,0,5,12,3
Water,Psychic,1,0,0,0,48,69,54,144,115,22,452,0.6293419989997485,-0.26066266093090107,55,47.172301877754926,6212,34,3,0,8,14,3
Steel,nan,9,0,0,0,118,25,143,35,83,86,556,9.223045338375332,410.4571882777333,2,7.8744466776590265,36053,50,1,0,6,11,2
Grass,Normal,5,0,0,0,61,117,49,70,88,24,452,0.9061160705203268,4.7767167105451875,48,5.661439140848558,4906,198,3,2,5,9,2
Steel,nan,7,0,1,0,149,102,128,146,82,58,447,0.6928835961549944,473.85607990900155,12,8.24382226819845,16253,-13,3,0,10,0,4
Steel,Dragon,8,0,0,0,120,88,110,159,126,56,510,2.315103243303452,24.07997121464031,-10,7.441873270758009,8431,-19,4,0,3,9,4
Ice,nan,2,0,0,0,115,129,70,34,112,95,529,2.2183819564312284,269.43400464926435,59,6.973093408154388,11164,118,3,0,5,14,3
Psychic,Steel,7,0,0,1,132,112,167,137,151,41,446,1.7973785584061992,284.358949091266,-27,6.204421916455032,40748,-17,1,0,6,3,5
Psychic,nan,5,0,0,0,63,23,44,43,53,40,383,0.9951038285900593,-14.869917101739679,253,8.272901593186443,5261,41,2,0,4,12,5
Bug,nan,3,0,0,0,101,55,67,64,120,47,290,7.294063449963014,35.48943852992985,95,35.80215446351952,3526,25,4,0,4,10,5
Normal,Steel,5,0,0,0,84,103,32,62,89,53,408,2.1143948932119243,2.867011155848248,179,6.273793468928039,7057,251,3,0,6,11,5
Water,Steel,3,0,0,0,68,73,64,79,104,1,228,0.849076118020609,13.44085379788612,48,102.80468712288875,1145,67,3,0,0,14,3
Dragon,Ground,2,0,0,0,41,40,52,121,57,84,463,1.7885924607163286,7.41869304588006,62,19.60746986409462,6263,48,3,0,-1,12,2
Psychic,Grass,5,0,0,0,76,123,44,77,120,62,494,1.016611662300956,6.7276719566167795,133,8.458158467842855,24011,51,3,0,4,11,2
Grass,nan,2,0,0,0,77,91,92,41,74,73,483,1.5282605781305514,32.481571575947086,60,29.98725134632254,4179,8,3,1,5,3,5
Steel,Fairy,7,1,0,0,155,79,165,102,64,96,679,4.456611885667008,67.95289660774571,-27,7.893547301837042,36000,-25,1,0,8,10,4
Ice,nan,6,0,0,0,77,36,21,52,72,1,364,0.5964576369656347,29.428109881649625,269,6.929044739894299,3271,55,3,0,-1,11,1
Normal,nan,5,0,0,0,69,67,39,11,73,22,397,0.7327825931114057,-22.951254275786788,265,8.127942257805486,362,123,2,0,3,12,1
Electric,nan,9,0,0,0,56,32,15,57,103,-4,290,1.0312164036024307,-11.983872947380513,240,8.135178639128897,6702,53,3,1,-1,11,5
Water,nan,3,0,0,0,37,47,15,33,55,50,289,0.5693909009320263,24.88110741827124,225,102.65115848803643,5194,135,3,0,5,12,3
Fighting,Fairy,6,0,1,1,96,82,88,137,104,63,573,0.7512881544741215,-21.336066665093796,42,7.778441951477033,11231,42,3,1,4,6,5
Electric,nan,7,0,0,0,69,79,45,28,83,51,500,0.9859334759673828,28.057910037673395,107,103.8599280937382,12615,50,3,0,-1,9,4
Psychic,Flying,1,0,0,0,86,48,90,96,78,40,509,0.3333633314114718,200.20510118742766,-3,5.750489871971934,7640,33,3,1,2,12,5
Ground,Ground,4,1,0,0,60,67,91,97,112,73,436,1.9644124885461816,42.9404371883274,-12,4.2874853957942225,27644,14,1,0,4,7,4
Poison,nan,5,0,0,0,131,55,49,52,44,47,380,0.2840822863847816,-16.456050781196957,45,7.420470344328603,1606,50,3,0,5,11,5
Grass,nan,5,0,0,0,58,93,96,82,134,30,459,0.4506484558305148,31.645559148763205,273,6.5035640088509785,5063,178,4,0,2,14,2
Water,nan,3,0,0,0,91,49,85,50,98,37,452,0.6452268541925117,-9.136449395501598,69,8.99605556047524,9846,243,3,0,5,12,1
Dark,nan,3,0,0,0,82,86,103,143,110,64,503,1.617472480496447,151.30004731938473,36,8.480470858932893,30284,59,1,2,5,4,3
Fighting,nan,2,0,0,0,54,9,28,41,35,17,511,0.9114795726533063,-4.239824067523633,217,71.9923467468699,5457,102,3,0,1,11,3
Poison,Flying,5,0,0,0,49,135,70,51,130,47,451,0.9497983989665473,225.6601253659944,274,6.419095199449581,3107,103,3,0,0,16,4
Water,Psychic,5,0,0,0,94,126,114,146,111,73,674,1.6265399960205502,1.3370029365655114,1,8.555808126318695,29523,9,1,0,7,7,3
