type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Bug,Fairy,8,0,0,0,34,29,34,28,19,29,286,0.34258577930673684,-2.314552625163069,258,5.586393734813202,5427,248,3,2,2,11,1
Fire,nan,1,0,0,0,138,109,95,127,73,70,519,3.325359315033376,34.20375491106735,39,82.89182706999777,4980,36,2,0,6,12,3
Dragon,nan,4,0,0,0,50,71,58,119,83,85,498,1.1506971395420447,9.734962644185282,45,4.231972304581636,4788,55,4,0,5,9,5
Fire,Psychic,7,1,0,0,93,127,113,136,92,75,640,3.9591442241749757,144.23716006992862,-1,4.785150128787126,7450,14,1,2,6,7,3
Poison,nan,3,0,0,0,61,118,119,45,47,82,333,0.7199662977041001,19.792802021843762,226,51.352172798518815,4967,51,4,1,0,17,1
Steel,Psychic,4,0,0,0,94,90,80,88,68,53,565,1.6777085909037315,112.04731704842337,112,4.802806233089013,5536,443,3,2,1,6,1
Fire,Fairy,2,0,0,0,47,85,107,44,89,16,362,0.5367493269685586,78.30329740901253,118,4.659942506708438,5425,91,3,1,9,6,4
Normal,nan,4,0,0,0,112,97,45,64,55,77,457,0.5714923674450654,6.398748486037505,127,5.156921991816602,5132,84,4,1,0,17,1
Psychic,Ghost,8,1,1,0,83,97,88,129,68,122,652,0.8983533598943193,39.44864843038151,-19,4.085576201667357,31146,-6,1,0,3,9,3
Water,nan,3,0,0,0,71,112,55,95,100,57,477,0.6421285522315894,-0.2520827828184373,120,5.483491864086499,5699,78,3,1,0,16,1
Rock,Fire,8,0,0,0,42,82,91,30,62,27,310,1.661998091225958,30.400150744450507,140,4.8741537536608135,3644,89,3,0,6,9,2
Bug,Psychic,3,1,0,0,106,49,146,117,129,48,633,3.2339168533773304,35.86862197865456,-5,3.6652248656661905,18238,32,2,0,3,12,2
Bug,Fairy,3,0,0,0,62,39,36,38,31,20,276,0.29130587366510996,25.442288953993184,127,4.589404406095552,5202,213,1,1,5,7,5
Ice,nan,2,0,0,0,60,89,57,61,82,74,513,1.0860932438735904,20.46858689792348,32,3.8301691665526283,6399,46,4,1,4,11,2
Electric,nan,9,0,0,0,103,121,61,54,86,39,509,2.0360450002102835,71.2006335243044,40,49.179371556244234,7898,43,2,0,3,12,3
Steel,Bug,1,0,0,0,62,143,142,48,98,42,586,1.416637655181267,94.9979672273833,65,5.563355028161316,6407,81,3,1,10,5,5
Bug,Fairy,3,0,0,0,74,101,135,78,116,41,535,1.559648952653729,286.5766795633618,84,5.697192945868451,5153,85,3,1,6,7,4
Rock,Normal,8,0,0,0,179,60,115,61,64,114,572,2.0691158178279823,43.39786691573449,-1,5.2841578295544505,15723,-23,7,0,3,5,3
Poison,Poison,2,0,0,0,119,100,72,81,66,73,553,2.0218621815781184,373.89033913190906,123,5.254722058304538,7351,450,3,1,6,8,4
Fairy,Psychic,8,0,0,0,68,80,127,90,62,41,484,1.4603742307926948,55.06288193789253,38,6.496844800403744,4665,49,2,0,0,12,2
Bug,Dragon,7,0,0,1,62,110,84,121,59,72,522,0.67697952368064,9.911635094421367,19,5.150517767068622,5346,68,1,1,5,8,4
Steel,Psychic,9,0,0,0,62,48,101,66,52,49,419,0.644876881586224,38.05012502118817,95,4.15241876764286,5015,145,4,1,2,2,6
Normal,nan,8,1,0,0,109,67,72,66,50,34,290,0.39632897921018073,5.980513677475429,182,6.859004720056435,2633,237,2,1,2,12,1
Ghost,Psychic,5,0,0,0,51,114,84,74,90,56,342,0.637901889115564,27.64153475562053,25,4.319196354040942,5452,136,2,2,10,9,6
Water,nan,2,0,0,0,101,107,94,64,40,69,585,0.6697235963945904,18.922782309486294,37,46.797693371608354,6519,42,2,0,4,13,2
Fighting,Psychic,5,0,0,0,98,112,128,130,89,63,662,3.7828259877191326,421.7265450571011,-4,4.566506641342732,4997,-8,1,1,6,6,4
Electric,nan,2,0,0,0,33,53,27,52,25,57,262,0.605030445587136,10.554450920670948,179,5.748056354140463,5103,197,2,0,2,12,3
Ghost,Steel,6,0,1,0,65,78,98,63,80,56,578,1.5034372580124824,34.06731676847051,15,5.205301465111049,18970,10,1,2,9,7,4
Dark,nan,8,0,0,0,42,42,57,20,46,9,274,0.1284995897313902,4.571802351266017,197,11.482098401031546,3677,178,3,0,3,12,3
Water,nan,4,0,0,0,109,100,98,88,109,58,570,1.7473905772906164,54.75824541135038,41,4.215206858330982,30031,39,2,0,6,6,3
Dark,Flying,6,0,0,0,72,42,49,53,55,35,261,0.3403863551936819,-5.180520247058178,115,3.5134720374350756,5171,182,3,1,3,11,6
Normal,nan,6,0,0,0,73,114,63,70,59,73,516,0.36872103337891116,84.7374096947382,65,4.981118973595076,5458,108,3,1,0,17,1
Grass,nan,1,0,0,0,40,39,66,54,41,51,293,0.30258158839155136,7.099040017312574,259,5.289578511699434,5127,244,3,0,3,12,6
Ghost,Psychic,2,0,0,0,49,139,76,88,72,70,558,0.7152422666928203,132.1637655896502,18,3.9454597117685513,3358,15,1,0,5,9,3
Grass,Fighting,9,0,0,0,60,55,54,36,56,42,304,1.4612302951242855,6.765356673766341,53,87.24612781663858,5085,40,3,0,2,11,3
Normal,Ground,1,0,0,0,83,116,111,75,107,54,501,1.6895000202343908,10.117258659550872,90,3.760674437966153,5398,76,4,1,1,13,2
Rock,nan,4,0,0,0,71,72,83,54,34,36,395,1.1484988628120192,9.196874775933898,43,82.49472323096758,5196,38,2,0,4,9,4
Ghost,Fighting,9,0,1,0,136,58,90,127,73,99,602,2.0154178290748503,210.83775568160092,44,5.052956393555738,2056,15,1,0,3,9,3
Rock,nan,2,0,1,0,72,89,41,51,82,62,470,0.46124799174603526,3.938191852522337,5,4.413238301874054,33274,-5,1,2,2,5,3
Electric,Flying,9,0,0,0,86,100,98,125,112,105,527,1.7381030988760773,247.00483185497112,49,4.606539990824704,4874,45,2,1,4,8,6
Poison,Ground,1,0,0,0,41,40,77,46,58,40,280,1.1796228253399843,1.0794184018584794,174,4.303081458557399,4899,253,3,2,5,7,6
Grass,Fairy,4,0,0,0,45,67,66,43,73,47,293,0.33539577333900494,18.258789986822297,52,5.413193475962499,4696,132,4,2,2,7,6
Poison,Dark,5,0,0,0,46,73,96,51,109,88,415,1.8305615237075932,0.4459793501242153,8,6.374808218429168,5351,49,1,0,5,9,3
Rock,Flying,4,0,0,0,81,144,63,56,107,34,500,1.2487249634976272,60.33100214712664,128,5.827579168831823,5138,99,2,1,4,11,4
Poison,Poison,2,0,0,0,44,44,45,16,54,30,296,0.6172859476000127,-5.559263084159779,122,4.409824615144326,4989,186,4,1,4,11,3
Poison,nan,9,1,0,0,133,142,199,117,102,59,600,2.3142225832077212,83.96300269340568,-24,4.743806435973373,15700,-11,1,0,2,13,3
Psychic,nan,4,0,0,0,43,64,43,60,47,50,276,0.8420120254683734,9.339999122182054,52,4.3037163610769955,8246,42,2,0,5,12,3
Poison,Ghost,7,0,0,1,48,88,36,119,61,88,458,17.69437623287658,10.230464145648774,48,5.174574237892325,34403,-12,1,0,5,8,4
Grass,nan,2,0,0,0,66,74,92,68,65,34,412,1.3400631670826482,13.915216039223882,54,49.218329196551394,5296,49,4,2,4,9,5
Rock,nan,2,0,0,0,111,91,113,66,92,62,532,1.5287251671182647,145.16547268711332,47,85.69095584036923,5545,59,2,0,4,9,5
Water,nan,5,0,0,0,54,57,80,76,61,59,282,0.7833512431188381,20.622218647816236,47,5.148746868176802,5282,42,2,0,2,12,3
Electric,Ground,5,0,0,0,38,49,39,23,37,37,258,0.47955697928977875,9.0702566591755,123,4.875018785912216,2997,234,4,1,2,11,1
Ghost,Ice,9,0,1,0,99,150,112,46,113,39,674,1.7213009805783224,256.903338812422,9,3.7141243470940912,19562,7,1,0,9,8,6
Fairy,Fire,5,0,0,0,52,127,101,32,96,56,500,1.5231123880338713,42.86218664122582,-8,4.4658883380389724,5042,82,3,1,10,15,6
Water,Grass,5,0,0,0,68,80,97,51,80,27,369,0.6392372051786543,83.75402944760081,77,5.3706505567305145,5307,66,3,1,6,6,7
Steel,Steel,5,0,1,0,92,141,98,140,76,97,709,9.803172819978958,338.8151063355268,-16,4.43449084720922,34208,-12,1,1,6,5,5
Poison,Psychic,5,1,0,0,162,104,132,76,140,53,612,2.226898612688127,177.4041104251485,13,4.919650817968434,17562,8,1,2,6,5,3
Normal,nan,1,0,0,0,66,80,44,40,63,113,286,0.5723552605989393,-0.37695935636360467,237,5.541324736212264,5668,101,3,1,-1,12,2
Steel,Water,3,0,0,0,50,43,84,76,62,57,471,0.5058422610617785,51.18518473448359,15,4.461478618820615,5258,80,3,1,9,6,4
Poison,nan,4,0,0,0,96,112,57,54,92,45,487,1.7970739052497051,8.762234272283123,36,83.77224027875042,7221,51,4,0,2,13,3
Water,nan,7,0,0,0,96,99,81,84,121,35,478,1.6027352979819622,228.65067509542516,39,5.111164775394041,7571,38,2,0,6,9,3
Water,nan,2,0,0,0,83,89,79,61,52,55,261,0.7069666190140471,16.86726350652966,110,3.258977984247622,5366,73,3,0,4,8,1
Psychic,nan,9,0,0,0,52,62,53,133,73,109,475,1.454241802832401,13.427689189317853,44,7.940289786350635,8061,41,2,0,2,13,3
Psychic,nan,8,0,0,0,93,74,40,40,59,42,298,0.4707353200025726,48.657039719522786,122,5.13152633966369,3271,254,2,0,2,15,1
Normal,nan,1,0,0,0,88,72,45,75,106,67,481,0.7750512050805032,68.47304487464493,80,3.9476758050967033,5189,266,4,1,1,16,1
Steel,Water,8,0,0,0,99,121,114,106,100,68,522,1.6906434906008443,101.30657899637053,2,5.400457884132723,5074,9,4,2,9,11,1
Bug,Ghost,7,0,0,1,87,79,101,94,65,134,638,9.562024638758935,659.3347868656837,37,4.915674790288866,32570,41,1,1,6,6,4
Normal,nan,6,0,0,0,77,75,20,73,79,99,270,0.5399831360624766,19.169815017132414,227,4.421536395257086,5594,238,3,1,0,17,1
Steel,Fighting,7,0,0,1,95,75,89,91,64,54,526,7.210396977314031,796.8742555412725,55,53.21604322032438,33128,35,1,2,5,5,4
Dark,Psychic,5,0,0,0,38,90,84,59,43,88,506,1.6713943230906552,980.4716894905278,48,5.487230646747404,2147,47,2,0,3,12,6
Normal,Bug,4,0,0,0,56,95,43,64,86,60,481,1.4887799779630906,25.541822549281534,115,5.168769841696317,5502,68,3,1,1,14,1
Fire,Ghost,9,0,0,0,65,137,69,81,69,87,505,1.0775465224342642,105.15700585141272,45,83.83667248132603,5397,34,2,0,5,9,4
Fire,nan,5,0,1,0,86,97,93,97,86,65,592,1.6022250039448345,74.34381930074744,-5,4.770370610242341,8803,46,1,0,3,12,2
Dragon,Steel,8,1,0,0,107,107,52,41,143,84,510,1.5149517675582305,39.00252349163773,-18,5.693456101293248,16636,3,6,0,3,9,4
Electric,Poison,2,0,0,0,103,90,44,41,49,36,271,0.6947460584691729,18.173051341308252,243,4.324782706622921,3298,245,3,1,1,11,1
Ice,nan,4,0,0,0,121,100,73,139,67,106,536,2.5394718674296834,101.8735058440912,40,4.730541262225683,3549,85,4,0,2,14,1
Ice,Water,6,0,0,0,41,60,96,106,66,69,535,0.7399668584385365,26.02388712689084,50,4.5641735450629755,5038,51,2,2,5,9,4
Steel,nan,3,0,0,0,169,119,75,41,78,27,274,0.8717829388785853,65.30520456064883,240,4.716431962428831,3162,116,4,1,9,12,5
Psychic,nan,4,0,0,0,55,70,71,59,76,61,480,1.5966948316742058,15.54889164258691,42,46.8270969072719,5677,47,3,0,3,9,3
Normal,nan,1,0,0,0,70,77,58,69,89,59,461,0.9668605253987178,-7.039425870249891,42,4.804640738876841,5190,47,4,1,0,17,1
Electric,nan,4,0,0,0,69,76,102,114,82,49,453,1.7009430301127044,67.20567257758535,48,4.516247736357186,25863,51,2,0,3,12,3
Normal,nan,5,0,0,0,94,73,115,88,122,50,475,3.168717628915246,9.721131453744977,50,4.493788732672883,4873,92,2,1,3,16,1
Dragon,Flying,4,0,0,0,47,124,58,99,78,68,409,1.51906556480741,90.95642263265415,66,5.538604274025554,5269,88,3,1,0,12,1
Poison,Psychic,8,1,0,0,108,133,109,98,92,31,595,1.8355389602241838,97.53101106985328,8,4.495231709258546,5152,9,2,0,3,11,6
Electric,nan,1,0,0,0,92,74,42,48,48,24,491,1.9462698411690633,93.74968744080846,47,4.409305782423959,5006,46,4,0,4,12,1
Bug,Flying,3,0,0,0,71,64,45,39,61,84,260,0.5204100524376172,11.187140069393433,129,3.9121343281325447,2956,132,2,0,2,9,2
Water,Grass,1,0,0,0,58,51,52,55,76,53,319,1.0560521522255155,-2.5874647525725702,132,4.369885765285537,5293,237,4,1,5,5,1
Grass,nan,7,0,0,0,98,131,124,96,56,51,467,1.179599231277593,97.24633903639028,40,50.202707325731936,5280,46,2,1,3,17,3
Dark,Dark,3,0,0,0,51,100,36,79,48,43,284,1.2961849462509885,4.375054563313107,48,5.144980413958938,9307,46,3,0,2,9,6
Ice,Ice,7,0,0,0,52,102,39,59,61,34,353,0.7044958108840165,8.713785901698838,42,5.079936727987569,8097,51,2,0,4,9,4
Fairy,Psychic,5,0,1,0,120,88,77,135,78,118,608,1.067502088547876,619.0053734611495,-1,4.835620733745077,32251,-15,1,3,2,13,5
Normal,nan,3,0,0,0,95,78,72,85,93,44,413,0.5746539760566314,19.674764181446907,46,5.019873491583152,4966,129,3,3,2,12,3
Water,nan,8,0,0,0,79,67,65,119,103,118,491,0.8362603590217131,33.82727237968605,61,5.366083170651298,4601,58,4,1,1,10,1
Dragon,Dragon,9,0,0,0,87,77,111,62,82,23,520,2.004575212197066,24.46454844182471,8,4.740621676644507,4845,85,1,1,8,5,6
Ghost,Fire,4,0,1,0,103,124,114,128,137,146,645,3.3734868529235373,40.10740805733799,17,4.805034816302797,33898,2,1,2,9,6,1
Normal,Ground,5,0,0,0,75,57,58,70,64,85,315,0.4581957270839881,14.770033669588202,129,5.622493954706986,5555,119,3,1,3,11,1
Ghost,Dragon,7,0,1,0,138,130,75,136,85,136,682,1.8645034175515507,13.122998543360616,-20,4.201538401250252,33426,-18,1,0,6,9,2
Rock,nan,4,0,0,0,51,78,65,79,88,79,286,0.5918406752750517,15.448836097591421,243,5.687475671285313,5469,266,2,0,3,16,3
Steel,Fire,7,0,0,0,77,96,72,63,91,50,417,1.436189433788749,119.40507312983863,66,4.73853977780594,5052,82,6,2,10,3,4
Water,nan,3,0,0,0,81,87,82,116,112,104,498,1.5159822761768482,62.83643951635759,44,4.4551470005054865,5436,50,4,0,0,17,3
Psychic,nan,2,0,0,0,71,79,48,42,33,18,318,0.36225032512927896,15.342856243620028,184,5.020453270817995,3522,202,4,0,3,12,3
Poison,Steel,9,0,0,0,48,65,55,82,46,23,294,1.413962571425473,6.997342336540416,241,4.239638725587907,6167,178,3,1,3,10,3
Dark,nan,1,0,0,0,93,62,52,38,76,89,280,1.3797601977529435,27.175011082568275,48,43.612717417412185,6388,243,3,0,3,12,1
Fighting,Dragon,4,0,0,0,101,85,100,96,89,39,476,1.1947704962481414,136.99871318688972,49,4.929850810480512,5838,45,3,0,6,7,5
Water,nan,2,0,0,0,74,79,56,66,63,93,350,0.5432457857331585,34.184570650518864,54,4.463324609560747,5517,53,4,0,3,12,1
Normal,nan,1,0,0,0,73,99,72,50,72,52,381,1.6965674491525573,8.247263392564147,43,4.711206345020649,3955,255,3,1,3,16,3
Grass,Poison,1,0,0,0,38,13,28,36,36,65,371,0.38636372799853763,1.11643645005333,241,4.285066593057892,5114,255,3,2,3,9,5
Poison,Fairy,1,0,0,0,136,45,78,86,78,35,371,1.2464668427049657,145.94539187202423,39,5.340512642154309,5112,46,4,0,5,9,4
Dark,Grass,9,0,0,0,116,168,115,132,55,119,497,4.931844302159084,95.74706973813522,1,4.728964091150433,4897,20,1,1,10,7,3
Water,nan,1,0,0,0,82,81,90,35,44,41,273,0.4696066551234468,9.039121148095354,121,3.9699230908633636,5116,54,4,0,4,11,2
Water,Rock,2,0,0,0,69,84,43,25,51,56,390,1.9973151950199166,18.306289950720828,47,4.4522333398867255,5217,40,1,1,5,6,4
Grass,nan,6,0,0,0,81,119,57,78,75,59,500,1.3666360626372926,37.56210832763173,45,92.26374106719365,2053,53,2,0,4,9,3
Rock,nan,5,0,0,0,52,46,48,41,29,50,298,0.22026026889599065,7.312023623632037,55,4.951195719955542,5432,188,3,0,2,9,3
Grass,nan,4,0,0,0,65,81,66,83,85,74,496,1.6573086678429116,121.11491839963136,40,91.87686071669124,5832,42,2,0,6,9,2
Electric,nan,1,0,0,0,86,130,102,96,131,64,654,3.8179374702773847,226.14903667771168,87,5.404431282834929,5165,76,3,1,5,5,5
Fire,Dark,5,0,0,0,68,94,134,107,80,82,656,1.681526248175654,56.47312727081984,10,4.248512645767119,5503,6,1,1,6,7,6
Normal,nan,5,0,0,0,52,107,49,61,73,52,480,0.5814510423713475,84.30292806867263,263,4.475575679965167,5341,90,4,2,0,16,1
Steel,Steel,7,0,1,1,71,120,163,132,145,114,576,27.239830663248867,260.187054369704,3,4.033706855135354,33750,-20,1,1,6,3,4
Grass,Normal,7,0,0,0,97,74,148,65,80,59,533,1.6371331781264549,40.91523509584373,-5,5.499155831630178,5180,63,1,1,6,7,3
Bug,Ice,7,0,0,1,134,94,78,51,54,92,456,5.147923564315009,61.6374187635001,41,4.852821100783323,31084,-13,1,0,5,9,3
Fighting,nan,6,0,1,0,89,66,81,116,55,117,508,1.7504308998917706,41.190238660889,35,5.5141401412307465,26999,37,1,0,6,12,3
Fighting,nan,3,0,0,0,76,111,108,88,65,87,500,1.706574091146027,49.19013073378122,40,5.260713111893355,5400,41,4,0,2,9,3
Ice,Ground,5,0,0,0,79,130,129,106,87,72,539,1.8381286776267516,60.69932245887091,57,4.591716003980213,2793,76,4,2,3,6,4
Grass,nan,5,0,0,0,44,53,55,45,86,35,276,0.5953821237904808,0.8814226807657377,119,5.260337248883944,5409,253,3,2,4,12,1
Dark,Dragon,4,0,0,0,93,97,119,141,111,56,556,3.8913269841841975,283.5068731679042,89,5.216858646998644,5324,87,1,1,9,4,4
Fighting,Fighting,6,0,0,1,53,125,116,81,73,48,576,0.5242625721258791,23.391559494435196,104,4.0062935660410695,5070,96,6,1,9,8,4
Electric,nan,7,0,0,0,71,68,35,59,45,65,210,0.5111328442565317,18.370363448203115,232,4.462908638944459,3345,232,3,1,2,13,3
Bug,Flying,2,0,0,0,71,58,24,64,65,46,210,0.5552721675870874,23.136897529223145,222,4.945409897080839,4616,207,3,1,3,17,1
Normal,nan,2,0,0,0,76,70,120,43,89,79,513,1.4873378150453787,50.314371681819566,40,5.173237461225004,5578,38,3,0,4,8,3
Fire,Poison,8,0,0,0,42,47,61,44,37,43,207,0.5377973927358354,-17.95765689058301,41,86.10008495626491,5214,174,2,0,5,11,4
Dragon,nan,8,1,0,0,160,134,130,115,56,90,647,1.9879219986486265,806.5185964705342,-20,4.670819869145783,13682,9,2,0,6,6,6
Poison,Water,4,1,0,0,107,81,78,108,93,52,552,0.49266443789126,92.88722321327579,45,5.44646340881316,5338,95,2,0,4,10,2
Dragon,Fire,3,0,0,0,81,148,119,106,87,44,506,1.8711454634618043,144.0553080525545,85,50.1341777241778,3787,75,3,1,6,8,2
Electric,Water,2,0,0,0,99,114,60,76,83,65,482,1.820928137021618,88.45520390373147,69,4.939355918515059,5144,78,1,0,2,16,2
Dark,nan,4,0,0,0,118,84,90,57,66,90,485,1.862782513552883,103.41893191822984,42,46.08840590166703,6986,49,2,0,2,9,3
Steel,Psychic,9,0,0,0,52,69,121,59,44,97,340,0.4063768829721742,3.8690090192899405,131,5.009272822283852,5292,202,3,1,5,6,6
Water,nan,8,0,0,0,65,83,76,101,67,43,360,1.2343197742768461,1.4853536859299599,47,50.340581982426805,5766,55,2,0,4,6,3
Rock,Poison,1,0,0,0,42,22,56,41,43,64,323,1.0066288832652313,5.836122102664618,186,5.024172960867271,5011,113,3,1,3,5,2
Bug,Steel,7,0,0,1,76,131,80,53,53,55,489,1.1859192182362022,69.81993563845283,45,5.165709155742817,32003,9,1,1,6,8,4
Electric,nan,5,0,1,0,85,110,80,34,104,109,577,0.4505476656738525,51.35408751594849,-14,3.718616829749995,30498,7,1,1,3,14,2
Electric,nan,4,0,0,0,102,106,66,86,68,77,560,1.5174748696782099,64.02414163082202,45,3.729825425389904,2867,24,2,0,5,14,2
Steel,Fire,7,0,1,0,86,96,154,127,107,139,702,1.903566575108806,59.52544100999207,-23,4.4175750198643255,31103,-11,1,0,8,7,2
Dragon,nan,8,1,0,0,188,122,114,94,103,84,509,1.5696922965220301,46.13628492037165,-16,5.194837758354291,18764,12,2,0,6,12,3
Fighting,nan,4,0,0,0,73,61,76,40,50,39,521,1.7640254399016402,93.68478919654194,43,4.761538646029518,5211,10,3,1,2,12,3
Ice,Grass,5,0,0,0,125,85,100,113,98,81,615,1.3979321928322295,98.21220752483647,38,5.754017833977095,29486,52,2,3,4,9,2
Rock,Ghost,9,0,0,1,101,105,128,120,86,112,678,5.133016228045171,308.08553542578625,-22,5.4029511237161785,34406,-10,1,0,6,7,5
Grass,nan,4,0,0,0,48,21,57,30,32,19,268,0.26305574960672107,3.6143637805391187,40,5.598419915495304,2538,112,2,0,5,12,3
Steel,Psychic,5,0,0,0,95,144,112,140,103,77,615,1.4086482296349379,70.95758568178971,23,4.930415699654145,5507,5,2,1,3,10,3
Water,nan,2,0,0,0,160,105,39,36,68,62,493,1.5061339213668612,12.956674218991735,185,5.322471594552595,4935,258,3,1,1,12,1
Fairy,Steel,8,0,0,0,68,88,55,51,51,37,297,1.7386932539852062,5.479102956209081,177,4.9629593887239105,2358,231,1,1,2,16,1
Grass,nan,8,0,0,0,103,75,96,61,53,67,468,1.077914217269745,7.136030984570198,43,87.05856187844182,4537,71,4,0,3,10,3
Electric,nan,3,0,0,0,116,51,76,41,48,78,461,0.5699380399508261,21.406287846150754,107,4.4175063972743045,2884,113,4,0,3,12,5
Ice,Psychic,4,0,0,0,66,106,144,119,108,47,597,2.660348767351236,98.39476715251337,8,4.329881594760515,1564,-5,1,1,6,5,3
Grass,Fairy,2,0,0,0,46,50,30,38,44,48,294,0.5514547494822094,14.43227028291718,25,4.413583137567005,7051,238,2,2,2,8,6
Ground,nan,1,0,0,0,68,79,110,49,79,50,511,2.311656873798464,48.25897803071038,55,5.843290081118048,9028,48,2,0,2,11,3
Grass,Poison,4,0,0,0,47,40,29,36,37,41,312,0.15799856094414688,0.7812700269447674,248,86.5023920479488,2875,183,3,0,5,9,5
Electric,nan,9,0,0,0,89,88,51,80,75,69,493,3.0594137638798595,1.84829399966066,47,5.191666610488429,4847,50,4,0,3,13,1
Water,nan,4,1,0,0,88,129,82,91,89,141,491,1.9245798610056215,44.29431006525338,-5,3.395558651373567,13718,-9,8,0,2,12,3
Dark,nan,8,0,0,0,101,127,129,102,93,71,548,4.076109834909217,70.53505386425957,45,4.235655815909575,5349,50,2,0,5,9,3
Fighting,nan,3,0,0,0,49,75,38,59,52,63,315,0.636667224552517,6.354341324470083,250,25.816670538397137,3012,42,3,0,3,12,3
Dark,nan,3,1,0,0,100,83,66,123,106,103,560,2.100889320754277,194.62323062771728,44,5.525829084989842,31170,42,1,0,2,13,5
Ground,Grass,3,0,0,0,58,77,86,73,90,38,308,0.3864704539790348,29.76421298658703,239,4.58400091548855,5287,122,3,1,5,7,5
Bug,nan,3,0,0,0,82,104,98,63,79,60,533,1.9682357752786046,53.568591318770295,42,3.930128592498855,5164,73,2,0,0,9,5
Normal,nan,4,0,0,0,129,99,104,43,89,38,484,1.6466095746124938,58.4112437454785,90,5.25293047752595,5525,86,4,1,3,12,1
Grass,Rock,9,0,0,0,70,68,127,57,76,32,498,1.2457789792023715,1.5590385266338487,46,4.248797759708084,2457,49,2,1,3,8,6
Water,Dark,2,0,1,0,81,129,97,105,124,105,664,1.6905405597789491,131.00978164858753,-5,4.217541318448824,34208,-17,1,0,4,13,2
Poison,nan,9,1,0,0,94,58,39,68,85,101,589,1.2085772103483186,15.42348475610399,25,6.2814747485913545,7568,23,2,0,2,11,3
Fighting,nan,2,0,0,0,63,49,61,37,21,36,243,0.31668011418493675,9.982605071168114,46,5.669749724117222,2971,192,2,0,2,12,3
Psychic,nan,8,1,0,0,84,68,88,75,106,115,448,1.4268719729779662,23.045722245948284,-11,4.799575213513222,15359,-10,7,0,2,14,3
Dragon,Dragon,7,0,0,1,72,91,111,138,80,116,571,1.662183339109975,4.077118056908299,5,7.833535055333394,29044,-14,1,2,6,12,3
Psychic,Fire,5,0,1,0,141,114,158,121,83,128,663,8.651565584217298,67.4793117032342,1,5.244463142603566,31719,-7,1,1,9,4,6
Poison,nan,2,0,0,0,88,59,54,41,38,41,630,1.448464196456002,66.89047573969108,243,4.774222465847734,5515,240,4,1,4,9,3
Ground,Psychic,8,0,0,0,34,25,34,22,42,21,206,0.20018886493695776,-13.37877379210162,106,3.7338734403916143,3427,208,3,1,2,12,4
Grass,Fairy,8,0,0,0,49,33,55,53,47,27,299,1.27444525449328,-11.758038639848044,140,49.118865707366844,3196,42,2,0,5,9,4
Psychic,Rock,2,0,0,0,68,91,47,81,102,32,426,1.1538826829073339,1.8132743653336298,47,5.487258964332931,5052,46,2,0,4,9,5
Fire,Ice,4,0,0,0,78,86,76,120,41,104,518,3.4532202884282217,42.9491217644045,40,87.36999327231742,5595,49,4,0,3,9,5
Grass,Poison,7,0,0,1,50,114,130,65,70,36,312,0.3940131561667753,-2.931410178332042,134,4.878252804919328,5154,50,3,1,5,4,4
Normal,nan,3,0,0,0,63,29,29,62,55,37,329,0.47114634774167935,19.695450831496757,216,4.483091576315294,5510,237,3,1,0,16,1
Ghost,Poison,5,0,0,0,52,48,35,56,64,90,358,0.20168329277176428,18.349162658595006,193,82.48785397032165,4911,243,2,0,2,12,6
Fire,Poison,3,0,0,0,43,90,75,79,94,66,339,1.5120750304563244,84.65160103048748,42,86.29662224511682,5331,47,2,0,5,9,5
Dragon,Ice,8,0,0,0,90,146,158,124,70,110,645,1.8372695226109648,182.80482251147527,-9,3.621928892467774,33694,-10,1,1,6,6,4
Poison,Fire,8,0,1,0,58,111,68,89,84,80,493,0.47081512018818816,64.43673019466245,39,5.4559196878551734,3733,355,8,2,3,5,2
Poison,Flying,8,0,0,0,80,83,96,54,58,35,281,0.6587228707572204,12.486518483528599,235,83.58937990788118,6057,46,3,1,4,10,3
Fairy,Bug,2,0,0,0,46,43,37,27,30,11,318,0.5082936122842736,11.805802288254322,241,4.590611187458973,2956,201,2,0,5,14,3
Grass,nan,4,0,0,0,76,68,95,39,91,35,260,1.534804680909394,9.45668172097026,44,89.23582400537103,9109,43,2,0,2,9,3
Ghost,Poison,5,0,0,0,89,73,82,91,88,104,576,1.7561640362897555,75.30861934579778,44,4.689531799469236,33284,49,2,0,3,14,4
Steel,Water,5,0,0,0,43,70,88,24,44,15,218,0.38818741908473203,-5.5896001058407645,196,4.327484900557371,8623,125,2,2,5,13,3
Ground,Flying,3,0,0,0,72,56,72,40,67,40,293,2.498109056630857,119.47316449716345,115,4.583783526875708,5084,243,3,1,8,7,3
Psychic,Dragon,7,0,0,0,66,136,78,46,57,155,311,0.8221905731746276,26.547196439537252,12,49.852888398031645,7188,43,3,2,6,9,3
Rock,Fairy,9,0,0,0,42,69,41,49,99,61,291,0.9306351126507848,-2.249196765653208,214,6.217253622979409,5279,183,3,0,2,9,3
Ice,Flying,3,0,0,0,54,61,96,75,78,35,281,1.126226026521323,9.531645737709113,47,5.502648046721291,5561,120,3,3,5,12,4
Water,nan,1,0,0,0,101,96,138,110,75,41,513,0.6426640440943885,78.88283658163743,-3,4.999910975570379,3643,-1,3,0,3,12,3
