type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Psychic,nan,5,1,1,0,112,89,64,125,121,90,609,3.506976897228194,27.122876163514036,-12,4.003643843982461,33178,15,1,2,3,12,4
Grass,nan,4,0,0,0,86,53,67,32,80,49,415,0.3399730924419299,73.36148711471027,135,21.52331811714263,3805,268,2,0,8,9,6
Bug,Electric,9,0,0,0,74,72,103,86,65,77,577,2.0925427625097544,360.63358322487784,46,94.16690687623431,5294,36,1,0,6,6,4
Grass,Fighting,8,0,0,0,114,135,42,102,106,122,543,1.8266783549688665,76.11446395529033,42,95.85128503310358,4989,54,2,0,5,9,4
Poison,Dragon,3,1,0,0,117,85,61,93,101,122,551,0.41489339040364204,1019.8028075312928,-23,4.231126509625344,14503,13,1,1,3,12,3
Poison,nan,5,0,0,0,99,44,67,78,75,123,477,1.320329267494301,230.91027994673345,46,3.3415484900830954,4330,0,2,1,3,14,4
Fighting,Fairy,4,0,0,0,119,60,66,79,83,68,549,0.9816834525123944,291.6709700969459,140,23.256581657735783,6121,189,3,3,5,9,3
Ghost,nan,9,0,0,0,89,76,118,127,94,45,529,2.186187292592396,85.30629181990788,68,5.4381100440971615,4708,44,4,0,6,12,3
Ground,Ground,5,0,0,0,100,72,87,71,112,107,527,2.957402958729732,290.65898046726613,44,9.149914968687593,5057,43,2,1,10,9,3
Fire,nan,4,0,0,0,115,67,115,103,116,119,485,0.7374902821538695,230.01085170953672,45,7.786753504490686,5253,51,2,0,2,9,4
Normal,Psychic,9,0,0,0,90,53,84,47,73,89,511,1.384011392471886,29.754866877250635,38,5.84507125365861,5662,121,3,0,4,8,4
Normal,Steel,7,0,0,1,92,112,186,108,99,47,641,3.6455066582525815,852.378994860619,2,5.7589456681063,25720,35,1,1,2,4,2
Water,Ground,8,0,0,0,110,97,116,111,111,29,423,1.6994269667282267,99.99148990022302,57,5.070071138255712,1177,54,3,0,5,4,4
Fighting,nan,1,0,0,0,44,104,43,53,54,60,354,0.6741896468620701,4.165472800608418,197,3.1159145006668885,2414,123,4,0,2,9,3
Water,Flying,7,0,0,0,73,61,106,35,101,69,485,1.2085909528548342,80.63843514665685,245,5.8130504170425175,2522,132,2,3,9,12,5
Fire,Psychic,7,0,0,0,111,32,66,41,122,75,425,1.131482645645183,82.05816114487797,68,6.828139985645569,4558,49,3,1,5,9,4
Grass,nan,6,0,0,0,38,39,45,35,109,65,281,0.3515465491483602,-8.099881919189757,141,4.379954479409201,5113,108,3,2,8,9,3
Grass,nan,4,0,0,0,59,94,93,58,84,115,440,1.9331257131900177,123.70107516036185,45,5.750388517267845,2210,190,2,0,4,13,4
Water,Flying,3,0,0,0,115,91,36,27,49,52,299,0.5136078913174879,8.93504432733787,282,10.136922915372402,5005,191,2,1,0,13,3
Psychic,nan,7,0,1,0,94,72,94,111,118,87,581,6.477770188652926,13.764985336447745,9,5.5641545602941065,31585,-1,1,1,9,10,3
Normal,nan,9,0,0,0,114,50,75,47,111,98,601,1.4272340521506437,329.9892915162486,44,5.004537776089379,2098,51,3,0,8,9,2
Dark,Grass,5,0,0,0,63,101,79,46,54,89,443,1.3224195392992473,108.68996250473856,38,0.0651671074089748,5249,141,3,0,4,9,4
Ground,Normal,7,0,0,0,62,88,50,31,86,64,422,0.9399311185603123,25.50992837370992,69,3.516689977508961,3203,42,4,2,2,11,3
Fire,nan,1,0,0,0,105,113,59,73,95,91,519,1.3593618476296163,306.7582782359139,76,83.77633559733418,5144,49,2,0,4,9,5
Water,nan,5,0,0,0,46,103,66,42,87,68,277,0.687381397982998,20.099109723844748,127,3.9885144919069964,2721,199,3,1,3,14,3
Water,Fairy,3,0,0,0,62,68,63,50,53,36,251,1.3878693735141825,29.731491249433642,111,5.4749849599143765,6464,132,3,1,2,5,3
Fairy,Poison,8,0,0,0,58,107,70,48,52,63,604,1.1369901896922312,43.27903595320851,50,4.9068339701011014,6921,53,3,2,8,13,3
Steel,Flying,6,1,1,0,111,77,53,64,96,95,630,2.708136418005973,26.4086666234999,-14,4.2324118911311,29533,-17,1,1,3,12,2
Fairy,Grass,7,0,0,0,123,106,97,70,35,34,287,0.5548951503358266,32.547808362415026,229,48.59241708473387,4888,192,4,0,2,13,4
Ice,nan,9,0,0,0,50,51,27,19,31,35,388,0.30590584781996777,28.74754999913803,194,5.884979740174742,2975,190,3,3,1,6,3
Fire,Flying,4,1,0,0,106,142,56,107,107,103,546,0.2594891844351541,36.26781475771026,4,4.894109531236727,31779,35,1,1,6,5,3
Poison,Dragon,8,0,0,1,101,64,122,123,132,91,578,0.39503613829139494,894.741906536267,22,4.32991267591269,27413,-21,1,2,5,13,4
Steel,Fire,9,0,0,0,93,22,65,178,135,101,435,1.8554891059482554,331.3751252721241,40,85.13715408591075,4811,32,2,2,6,7,4
Psychic,nan,1,0,0,1,75,103,109,115,114,93,510,31.636027683919185,54.98321573426742,10,4.915202615187237,31525,32,2,1,3,12,7
Ghost,Fighting,8,0,0,0,102,118,98,104,157,119,561,1.0437858337490131,280.79822515530634,43,5.216309361209432,3533,48,3,1,5,5,4
Normal,Flying,1,0,0,0,88,42,75,83,55,44,551,1.120460272366909,36.36896115193339,63,4.680061774374932,7196,43,2,1,2,14,2
Poison,nan,1,0,0,0,91,117,44,65,94,62,570,1.3789691205756591,72.37485452487542,45,7.74228366077003,2123,57,3,0,5,9,4
Ice,Fairy,2,0,0,0,61,80,31,50,53,92,355,0.4462935650539942,15.367965947480059,207,12.042460052252093,3732,174,3,0,5,14,4
Grass,Poison,1,0,0,0,66,87,92,28,58,62,535,0.5263064845872911,11.113987289456267,238,5.0163978601350845,5597,140,3,1,9,5,4
Ground,Fire,6,0,0,0,69,57,29,40,64,128,397,0.4967964951253416,6.070502835387094,132,5.323872005033778,5981,101,3,1,0,5,2
Psychic,nan,2,0,0,0,67,31,45,45,81,132,486,1.6305888199131204,84.1232248903911,55,5.831614909290758,3536,2,3,0,2,13,2
Normal,nan,5,0,0,0,45,22,13,41,27,63,266,0.14065068991281293,8.163510416947464,118,5.567851351098147,4991,107,2,0,3,5,3
Dark,Steel,8,0,0,0,103,99,34,65,84,59,590,0.15236701575844136,10.47456295234546,20,5.6997150413945725,25738,39,3,1,7,10,3
Normal,nan,1,0,0,0,127,135,83,82,110,57,466,1.6896533402468437,390.5823752020874,42,5.564445416711224,5023,32,3,0,6,7,4
Poison,Flying,2,0,0,0,99,84,83,115,124,63,539,2.5388533163064415,70.88399205305788,47,4.599226337306567,5181,58,2,0,2,6,4
Steel,Dragon,4,0,1,0,116,99,100,96,170,132,563,2.408535651067517,521.1149461983729,-22,5.209397752802914,31270,-24,1,1,2,12,2
Steel,Ghost,3,0,1,0,97,54,70,112,109,107,614,3.0162194464352883,2.734974860398795,-1,3.641317214701024,30979,0,1,1,3,4,4
Normal,nan,3,0,0,0,70,42,88,70,46,64,298,0.5756242752687055,33.89160429259361,181,5.767813774028407,2150,5,3,1,5,14,1
Poison,nan,3,0,0,0,50,110,43,40,46,45,322,0.594908003988355,18.357401635497656,119,5.2431716776621355,7189,117,4,1,5,13,3
Poison,Fairy,5,0,0,0,103,29,77,43,49,44,404,0.6033490161920942,14.788046537562245,76,5.042197627831445,4725,114,3,0,0,16,3
Dark,nan,1,0,0,0,98,74,109,87,100,46,263,1.9952418426412906,124.97196419017239,132,4.163414840470276,5022,30,2,1,5,12,3
Electric,Poison,7,0,0,0,46,69,51,8,52,15,245,0.008490780522636798,13.3910580276216,189,4.40050278182523,5038,106,3,1,0,2,3
Water,Ghost,6,0,0,0,92,109,102,83,115,61,422,1.9686771360199966,103.62840361146377,44,4.89579280353151,4526,39,2,2,0,9,4
Psychic,nan,6,0,0,0,73,50,80,29,63,47,276,0.4784688070954397,12.724806637068957,2,5.487714988720381,2331,250,2,1,2,8,1
Water,nan,1,0,0,0,101,96,53,57,83,68,639,1.8990456768006427,266.711544216503,51,23.917251891907995,3610,121,2,0,8,9,3
Ghost,Steel,2,0,0,0,66,33,64,71,74,37,430,0.6210392766347536,62.23573454746728,132,5.002189824564027,4810,67,3,0,2,5,4
Poison,nan,1,0,0,0,91,103,70,47,61,116,396,1.6587553012145504,64.89002077052072,47,86.28224033076553,4961,133,3,0,6,5,3
Psychic,nan,3,0,0,0,37,37,40,47,40,35,257,0.5601594073430417,12.573362071106466,192,5.288099411349724,3601,255,3,0,2,11,3
Normal,Water,3,0,0,0,93,15,57,58,40,45,688,0.39433915768626726,96.8253583885953,194,3.2455497780129177,4966,51,3,1,2,6,3
Poison,Bug,3,0,0,0,53,29,56,27,55,46,249,0.3884088603080626,35.74051704994807,122,5.9456685969244125,3778,172,4,1,9,10,3
Psychic,nan,9,0,0,0,46,25,47,38,22,48,293,0.13946046149482566,10.343693924940364,274,2.684052182576921,4692,121,3,1,2,13,3
Dark,Grass,8,0,0,0,74,78,67,127,103,52,545,0.27137987428059507,11.926848502177986,3,4.763516498378299,28924,-1,1,1,2,9,3
Fairy,Steel,8,0,0,0,112,86,61,86,93,102,422,1.5662281362550612,78.03860137349062,57,75.08992263268891,2676,35,3,2,5,6,1
Normal,nan,9,0,0,0,92,33,44,36,83,77,318,0.29852386185910684,13.223040425886705,114,4.9448614726630495,2608,199,3,1,0,12,3
Poison,Steel,9,0,0,0,79,74,104,127,119,93,551,1.8160727273399924,17.781508778875487,42,5.052260332543542,13606,37,1,0,2,11,7
Fighting,Water,1,0,0,0,106,74,99,49,57,131,532,1.359673378938217,4.288977007834632,62,74.6769692166178,5419,31,2,1,2,11,5
Normal,Poison,2,0,0,0,78,30,75,16,102,63,314,0.2698281086324603,16.972087840804463,124,3.7170205649415395,4665,73,2,1,2,11,3
Fighting,nan,4,0,0,0,79,39,41,34,63,82,518,0.3598257094614828,20.40294270608195,72,23.95118712495151,5270,208,2,0,4,14,5
Psychic,nan,9,0,0,0,40,72,85,67,60,48,410,0.5067696621443262,11.50764375798915,36,4.813389311568788,4975,181,3,1,0,6,5
Dragon,Flying,1,0,0,0,109,71,84,79,66,40,425,0.4590546982363515,48.558285606311955,133,5.2511994080898186,10133,114,2,0,7,9,3
Steel,Flying,9,0,0,0,97,70,92,100,151,56,500,1.4907954903946141,73.51882260186437,53,3.4408749996287287,4658,25,3,1,5,8,4
Psychic,nan,3,0,0,0,56,36,60,40,66,75,295,0.34989044769573296,16.538218171732858,82,5.408208288852722,1676,229,3,1,2,14,4
Water,nan,3,0,0,0,124,51,74,51,112,112,618,0.49142745910765506,4.65174607446227,51,4.446469544791639,1837,47,3,0,4,12,3
Dark,Flying,2,0,0,0,119,38,40,20,35,42,269,0.4944039438007024,12.27196697059343,255,3.669094002535754,4717,140,3,1,8,9,3
Fairy,Fairy,6,0,0,0,66,32,167,118,94,80,537,1.3359140373800948,363.7609936303979,93,45.9343640999818,4751,32,2,0,5,9,2
Electric,nan,2,0,0,0,63,59,43,62,28,26,254,0.2670530746748258,1.3806428526420689,234,4.843793820600367,4652,244,3,1,7,16,3
Water,Flying,9,0,0,0,103,83,105,46,93,123,509,2.8889418492578476,83.45879752786382,37,5.734876725342204,5076,79,3,2,5,9,5
Water,Flying,9,0,0,0,74,55,166,69,93,113,483,0.2082105861273641,27.503909729305892,16,4.893779536255583,5156,-10,1,0,5,13,3
Grass,nan,5,0,0,0,90,71,74,33,44,50,410,0.4942132389532665,31.010316825208797,125,0.27356325912317736,4908,141,2,1,1,9,3
Water,Fighting,5,0,0,0,118,112,50,85,132,88,549,1.4742825166415825,115.14011831743935,50,90.98074716708335,7302,40,2,0,5,9,4
Rock,Flying,3,0,0,0,105,44,58,103,82,115,547,3.5369083988653722,171.18258238290963,51,84.69063398107144,4656,50,2,0,5,6,4
Bug,nan,4,0,0,0,94,84,105,57,60,33,273,0.5064421605748036,137.97211810934039,245,5.53441495822002,4889,44,3,1,0,6,3
Ghost,Electric,9,0,0,0,55,106,51,134,96,92,529,0.6717163825290733,23.014354695268537,7,4.709422516584866,5517,-12,3,1,2,13,3
Fire,nan,5,0,0,0,51,30,48,46,36,52,296,0.18791223429641524,28.849461937913553,117,4.2166500861499765,10201,236,3,0,8,13,3
Ice,nan,6,0,0,0,75,19,75,72,106,63,416,0.4628570522899733,208.03568084963376,40,2.6919983585480187,4105,49,2,0,2,7,2
Water,nan,7,0,0,0,51,30,70,49,84,81,385,0.542828459021929,127.27687133914883,43,49.95605207312544,4941,83,2,0,2,9,4
Poison,nan,8,0,0,0,44,43,40,40,20,54,321,0.4929980853573297,24.723985624468085,267,5.452890424013369,2230,185,9,2,1,13,3
Ice,Flying,6,0,0,0,120,92,75,129,111,102,639,3.871025550527663,341.95043284581755,45,5.018477085133192,10971,52,2,1,5,9,4
Rock,nan,7,0,0,0,54,15,66,37,45,59,380,0.23376890981572973,33.765885024001754,116,6.393906258492916,3643,193,3,0,4,12,3
Normal,Fighting,9,0,0,0,87,102,41,123,117,87,475,1.6157967777541509,87.3438056317633,34,87.90449585964127,2773,44,2,0,4,12,4
Normal,nan,4,0,0,0,70,53,88,45,86,59,627,0.7446130135464297,20.88735934273935,232,3.6429058707285775,3112,27,3,0,2,8,3
Psychic,Bug,7,0,0,0,141,49,39,135,89,84,359,0.41457043272707317,13.226131436096967,244,3.9169598744052863,4696,34,4,1,7,8,3
Rock,nan,5,0,0,0,119,79,66,26,44,54,342,0.6118645398218364,26.419866980538288,71,4.9089009743921475,3816,10,3,1,2,8,4
Ground,Normal,9,0,0,0,86,111,86,96,146,77,584,0.3357504564350159,35.57629824659533,-13,6.475126118449206,24939,5,3,1,6,5,4
Rock,nan,1,0,0,0,119,121,66,71,112,121,590,1.5996663313612027,312.54303034227394,35,94.05762711749674,4833,44,2,0,4,9,4
Normal,Dragon,9,0,0,0,65,105,60,113,55,49,645,1.288522965285622,102.96148926361386,55,4.372142414851515,4835,51,3,0,5,9,4
Rock,Psychic,4,0,0,0,126,111,109,84,112,61,493,2.551869166142055,35.50587665882746,10,5.2035311673847,8815,32,3,1,6,12,3
Water,nan,3,0,0,0,63,59,65,97,164,105,533,1.2738236026906282,48.53391022079144,33,49.1166983302707,5380,46,3,0,5,9,1
Water,Ice,2,0,0,0,115,88,61,121,106,112,619,1.8530451474200176,44.38247105283874,53,88.46176552611664,5168,42,2,2,6,9,4
Bug,nan,1,0,0,0,68,100,93,52,60,87,563,1.9300978361118326,49.07650755068046,43,5.344423976267613,4569,102,3,1,1,12,7
Grass,Dark,9,0,0,0,111,79,85,101,85,97,683,0.9828065517694874,82.24278102584077,58,81.98984286963139,4785,44,2,0,6,12,4
Rock,Poison,3,0,0,0,87,81,55,95,96,49,419,0.7762258271863152,26.516548315937968,40,4.539606873178373,2695,43,3,0,5,4,4
Ice,nan,9,1,0,0,130,98,86,130,117,129,625,4.526870679742702,33.940126960121596,18,3.8578863044163256,32790,18,2,1,7,12,4
Water,nan,3,1,0,0,83,75,49,66,126,51,679,0.7466819815890402,14.585909972900907,19,4.679542403297427,29746,75,3,1,3,11,1
Poison,Poison,5,0,1,0,126,69,54,35,84,76,547,0.5599110865437026,33.240137301646804,55,4.474682976156805,4623,99,1,0,9,8,3
Dark,Psychic,5,0,0,0,97,96,80,61,52,97,424,0.5682647450774357,6.124272832752144,127,5.4937193217853,6603,40,1,2,2,6,3
Psychic,Fighting,7,1,0,1,75,82,94,37,98,99,693,0.35368369663137,1030.778384204677,6,4.908581961896646,31207,7,1,1,0,5,3
Grass,nan,4,0,0,0,52,60,50,48,118,103,506,0.6216643538788558,13.17303676960405,42,8.37943724283792,4939,618,3,1,0,12,1
Electric,Steel,3,0,0,0,55,57,72,14,38,41,385,0.16665115654587132,12.203251083621868,257,5.814876309116116,6389,132,3,2,0,13,4
Water,nan,7,0,0,0,62,107,88,47,107,40,540,0.36997480636633284,22.665113353284614,7,8.284178889263,7515,37,2,0,9,11,6
Dragon,Dragon,7,0,1,1,103,100,164,108,97,85,632,2.7093535816561527,37.530957284837584,11,5.190624404902488,33156,0,1,1,5,12,3
Normal,Flying,6,1,0,0,90,53,57,124,84,95,482,1.460553932002395,88.83724391478428,135,4.618335252184529,2456,34,1,1,3,13,3
Fighting,Flying,5,0,0,0,111,87,57,119,106,79,470,1.3033504067305617,30.339864504268604,47,4.68489808779046,4727,41,4,0,0,6,5
Dark,nan,7,0,0,0,42,46,45,26,23,60,345,1.2052943656216346,20.033303444628924,196,6.303755556062554,4992,114,3,0,1,11,5
Normal,Fighting,3,0,0,0,73,29,46,27,100,68,264,0.45595351419856167,14.741907932129276,125,4.378524172161549,2827,169,2,1,5,10,3
Fighting,nan,4,0,0,0,96,85,51,51,95,88,520,1.8605235545501104,46.44703791266198,47,1.8728368496749557,5131,48,2,0,4,9,4
Poison,Ghost,6,0,0,0,81,38,94,71,103,102,523,1.0814531748538039,37.66885660319697,2,5.646299246034736,24508,1,1,0,6,8,5
Rock,Steel,9,0,0,0,124,92,107,115,103,45,651,2.091911920183203,117.56925632890564,19,5.451988819366972,1914,29,1,1,5,5,4
Dark,nan,1,0,0,0,120,109,71,94,131,109,606,1.3104037093937562,109.9930407579152,52,94.49599927365887,3103,32,3,0,2,9,4
Normal,Dark,4,0,0,1,109,93,66,127,80,38,501,0.5083763193068672,34.59815709585551,56,4.837003342550188,7008,40,1,1,5,6,4
Fire,nan,3,1,1,0,105,104,111,112,89,129,551,1.5152450009425007,8.087338909007489,3,3.0240950613681306,30051,-34,1,1,5,2,4
Normal,nan,1,0,0,0,83,40,18,50,52,100,375,0.4458723526560829,-3.2897148728077727,150,0.4162210605865262,4993,181,2,1,2,13,3
Bug,nan,9,0,0,0,47,48,107,45,60,64,246,0.47370130228206336,30.05759033755963,238,5.582488528015305,6563,174,4,0,3,10,5
Ice,nan,6,0,0,0,72,62,86,33,57,70,223,0.6335348130633067,26.0754444523847,249,4.052381961830481,2387,200,3,2,5,13,3
Ground,Grass,6,0,0,0,58,70,64,81,34,112,503,1.921565395289217,22.859719357702026,77,5.192015044201593,3108,176,3,0,7,6,4
Steel,nan,8,0,0,0,132,88,127,112,108,69,636,3.5572362427751223,20.39825093370714,-3,5.13281338110396,15238,-21,1,1,2,12,1
Grass,nan,8,0,0,0,96,53,101,42,53,66,493,1.9065426832267027,249.4837680003362,130,3.955147843285217,2186,47,2,0,8,10,3
Poison,Dragon,8,0,0,0,101,55,83,47,79,132,690,2.7474123393648058,164.7319297271618,21,4.434323812934139,19764,16,1,0,2,8,4
Water,Flying,8,1,0,0,98,66,72,121,93,80,654,2.4626755423811297,191.8723760788233,21,5.01813377478547,2533,48,2,2,5,8,4
Fairy,Fighting,8,0,0,1,80,151,101,68,92,61,517,0.6316475644240149,37.07005725617039,1,4.957461847124676,28115,11,1,2,6,11,4
Grass,nan,4,1,1,0,71,56,51,50,87,132,707,2.6968032645828908,11.300045673936438,-5,4.015192824896302,34089,-20,1,2,-1,12,1
Grass,Bug,9,0,0,0,115,72,53,65,115,109,627,1.3268945619885835,28.029956138468506,59,5.0535984293074305,4418,40,2,3,4,6,5
Water,nan,2,0,0,0,54,33,39,38,37,130,396,0.5053491025500495,13.61328041515124,186,3.646090504440779,7786,96,3,2,6,11,3
Psychic,Fairy,2,1,0,0,73,108,46,136,105,107,622,3.659922414227781,217.35526026493224,17,7.526678282985179,5216,2,2,2,8,6,3
Grass,nan,2,0,0,0,44,48,21,39,81,51,268,1.1374247619665492,14.4184309283708,188,0.058072425384914084,4881,199,3,0,2,13,3
Rock,Fairy,7,0,0,0,99,62,88,65,94,75,559,0.6693071247325117,23.638055760574744,74,5.031883078528014,6455,-20,1,1,5,6,4
Fighting,nan,8,0,0,0,101,128,100,128,125,94,541,3.1620315287073293,21.240888632534123,3,5.231515635458528,5716,47,2,2,4,7,2
Bug,Psychic,9,0,0,0,116,104,68,90,78,73,529,1.6329240525865951,141.70902599571335,55,51.68687966506716,4826,57,3,1,5,7,3
Fire,nan,1,0,0,0,61,64,41,63,71,103,374,1.7384411148646548,79.2203455472772,224,2.1369353707413232,4972,33,2,0,5,12,3
Normal,nan,5,0,0,0,119,72,39,68,69,95,596,1.1689113693727813,25.7964343351099,177,5.269714532988387,5183,12,1,0,2,9,2
Dark,Dragon,8,0,0,1,66,47,104,73,64,50,549,0.479946170262058,16.159456417800108,14,4.8585368385311085,1958,39,1,0,5,10,1
Psychic,Dragon,7,0,0,1,111,61,133,104,99,73,637,0.8154906589309977,933.2174150588138,29,6.160547532346167,33115,-15,1,2,9,9,3
Normal,nan,7,0,0,0,102,104,69,50,78,45,517,1.7449101376507041,47.195108267848184,44,3.3969995033386216,4808,51,4,0,3,13,4
Grass,nan,9,0,0,0,89,90,96,85,99,58,337,2.124628533555032,70.39021722554841,84,51.2832047376574,4566,46,3,1,5,12,4
Ground,nan,3,0,0,0,91,43,77,47,76,55,493,0.5383751616620546,20.976906045926597,88,3.0609385012379358,5356,36,1,1,3,11,5
Water,nan,9,0,0,0,95,51,96,51,41,75,249,0.6706384131509532,19.357323028252456,134,4.414035501125907,7340,186,2,0,0,11,1
Normal,nan,5,0,1,0,124,46,47,84,110,95,620,0.3118902410876932,1.912372276131867,-1,4.158254128346996,26663,20,1,2,0,9,4
Water,nan,7,0,0,0,103,112,131,127,87,101,483,1.3205435923006759,25.0844056070408,43,90.16554276750668,5014,46,2,0,3,9,4
Flying,Psychic,8,0,0,0,83,71,49,140,100,117,654,1.5912920673404916,169.54607240175937,40,88.51692090660433,4728,49,2,0,4,7,4
Ground,Flying,6,0,0,0,90,71,76,54,55,77,524,1.1706818071047735,63.037930957433346,50,86.89322160439737,8306,59,3,1,5,8,3
Dark,Grass,8,0,0,0,110,99,100,76,58,74,554,0.9272336767157645,17.528594529737358,126,4.518926242577507,6441,44,3,2,2,7,1
Ghost,Psychic,7,0,0,0,98,94,112,27,41,85,293,1.378879690800577,87.54176434519472,128,5.239803930741625,2192,114,3,2,4,3,3
Normal,nan,3,0,0,0,53,58,34,77,56,115,257,0.6178839009683489,13.55695017403315,248,4.287505772888271,4953,246,3,1,0,9,4
Ice,nan,2,0,0,0,104,84,107,22,32,47,204,0.3937383453505,50.99582100146261,114,4.966773626624196,4674,178,3,1,2,13,2
Normal,Rock,4,0,0,0,45,12,13,25,28,40,343,0.2765637830784147,2.161165642946905,200,4.9356001058233145,4824,184,3,2,0,6,3
Steel,Dragon,9,0,0,0,36,96,93,54,43,40,295,1.5474421298480059,25.236214172659565,93,3.0177846960555397,4740,49,3,1,8,13,2
Fairy,Bug,5,0,0,0,102,95,87,105,102,32,567,1.5637560028289266,264.6192203156264,192,51.58953590771081,5043,71,3,0,6,12,4
Bug,Fairy,4,0,0,0,104,67,90,26,101,45,345,0.8622599889618392,25.658438640473904,70,4.691894397720225,3817,123,3,1,3,12,3
Ghost,Poison,7,0,0,0,103,117,84,29,82,75,483,1.5437544192893018,104.14721704583019,39,4.562028550767685,8308,44,3,1,5,13,3
Water,nan,6,0,0,0,23,27,70,39,44,79,354,0.8131445625257648,14.156664946344094,273,2.6385077306045197,5058,175,3,0,0,15,3
Rock,Bug,3,0,0,0,49,64,28,31,21,65,350,0.15353307830853574,34.558939119759934,143,6.703663605180328,4634,190,2,1,5,16,3
Grass,Ghost,5,0,0,0,95,132,97,131,97,88,415,2.083346983591504,313.8963711636055,48,7.069711938086834,4955,45,2,0,6,9,5
Psychic,nan,5,0,0,0,58,50,35,47,27,32,308,0.2709941183609856,8.618558971927948,201,4.656613772735287,4602,243,4,0,3,14,3
Electric,nan,1,0,0,0,84,63,71,50,49,32,206,0.7745837356346539,107.17654244534927,38,5.062422915963904,5426,185,1,0,6,9,4
Ground,nan,6,0,0,0,71,38,72,78,86,118,625,0.39726473971871723,16.34462401865755,49,5.283554672160834,6402,34,1,1,3,13,3
Psychic,nan,5,0,1,0,84,105,93,140,71,132,582,3.926770985208062,523.9699168860066,21,4.318897529938163,15887,-10,1,0,4,9,3
Dark,nan,9,0,0,0,75,39,66,131,119,94,634,1.2122355180140658,12.758908108149223,41,6.153564107097269,24658,30,2,2,4,13,5
Fire,Poison,1,0,0,0,116,124,75,85,93,123,498,1.9312191473764142,249.0383772383377,47,88.82471996113269,4777,52,3,0,6,7,5
Dark,Dragon,2,0,0,0,70,70,63,56,64,80,357,0.3225610960256301,-6.499315693186075,131,5.117862907249594,5261,116,2,0,3,7,3
Poison,Flying,2,0,0,0,116,29,52,73,61,30,298,0.779183145917624,59.92225224730424,83,5.767272976336757,5475,47,3,0,7,9,4
Grass,Poison,5,0,0,0,101,62,94,30,49,85,399,0.5932360494622821,65.82898303007802,-10,5.099998718940754,29726,43,3,2,6,5,4
Flying,nan,9,0,0,0,142,45,103,101,98,56,474,1.2161182107322355,51.233946607480085,68,23.423087285762715,4876,11,2,0,0,7,4
Normal,nan,8,0,0,0,53,34,31,41,34,55,321,0.4885736879984845,6.05217143037796,140,5.398889901019318,5112,178,3,1,-1,11,3
Psychic,nan,3,1,0,0,105,93,71,77,124,142,518,3.08966238210469,147.0690956728439,-21,4.902721576558152,21288,1,1,1,3,11,3
Dark,Grass,3,0,0,0,115,108,60,104,81,32,591,1.773190311977927,22.805478441031795,21,5.074943555246893,4814,41,3,0,0,9,4
Fairy,Rock,4,0,0,0,86,68,121,52,80,51,315,1.2238230518728006,86.03524784341798,248,3.9801406812955467,4829,46,3,0,7,9,4
Fighting,Grass,5,0,0,0,80,66,75,32,151,46,618,1.552131222086317,75.0762592332166,79,1.760582722809772,3320,74,1,1,0,8,2
Water,nan,1,0,0,0,95,102,89,116,145,73,537,1.1202074985522819,84.35574817959477,77,11.573181263655034,4691,63,2,1,5,7,3
Grass,nan,3,0,0,0,88,72,63,91,45,49,519,1.4058156313667103,20.430889854650523,84,5.662440042153216,5281,106,2,0,0,14,1
Psychic,nan,2,0,0,0,99,74,41,45,38,28,278,0.3891371773090972,56.53489173032295,115,5.841238437950709,5142,138,2,1,4,11,2
Dark,Dragon,7,0,0,1,96,110,94,108,77,82,583,3.8314649313278446,975.0959806944162,0,6.315112307587195,29681,-22,1,0,2,10,4
Normal,Grass,6,0,0,0,52,16,64,24,39,45,316,0.07268987798830201,0.6936026611513579,202,3.7023351871151773,2533,175,1,0,2,4,3
Rock,Bug,1,0,0,0,92,55,31,141,83,107,568,3.595259887545459,69.60401707277333,42,46.29180995582065,2920,44,2,0,5,7,4
Bug,nan,1,0,0,0,48,35,80,40,68,47,355,0.5834874195057834,20.096402426620067,135,5.2058553089907065,5031,135,3,0,7,9,3
Electric,Psychic,9,0,0,0,103,47,82,80,83,84,389,4.039755918112109,7.899129581263049,23,4.5880905275518895,611,9,1,0,2,10,3
Grass,Fire,5,0,0,0,91,102,45,95,105,79,709,0.7840016574795144,150.37480588491368,45,14.812780390249934,2684,1,2,0,6,5,5
Psychic,nan,9,0,0,0,114,90,42,109,95,86,553,2.096257764913728,175.52985429278277,47,90.09093115313719,5107,-10,3,0,3,7,4
Water,nan,5,0,0,0,47,58,95,50,64,55,307,0.6082455756536581,9.501982155217142,123,4.278510982282345,1520,162,2,0,5,6,3
Bug,Grass,9,0,0,0,126,60,92,42,43,91,308,0.7504463899479135,85.99774192288741,132,5.012440715332176,4934,188,2,1,1,3,3
Ghost,Grass,9,0,0,0,54,82,80,39,50,59,312,0.6608869308297195,66.25579930130962,88,6.3878597182282775,5177,227,3,2,6,5,2
Fire,nan,4,0,0,0,63,48,48,38,71,98,466,0.4282934697933554,82.1304251995511,118,4.346130218157456,7875,79,1,1,3,12,1
Electric,Flying,8,0,0,0,81,52,74,31,84,91,475,1.5066317422856252,82.55787689518885,78,5.002998583867153,4523,117,3,0,5,13,1
